1	10.395
1	11.894
1	12.057
1	21.324
1	21.703
1	22.007
1	31.873
1	36.901
1	37.699
1	37.736
1	37.773
1	37.996
1	38.135
1	39.671
1	40.066
1	40.086
1	53.355
1	56.862
1	56.907
1	56.928
1	57.016
1	63.262
1	65.262
1	65.423
1	71.012
1	71.04
1	71.054
1	71.085
1	71.184
1	71.197
1	71.674
1	73.544
1	73.565
1	73.576
1	76.42
1	76.435
1	82.159
1	82.18
1	82.19
1	82.235
1	96.219
1	97.282
1	104.373
1	105.403
1	105.414
1	105.432
1	105.453
1	105.801
1	105.815
1	106.967
1	107.014
1	107.04
1	110.637
1	110.664
1	110.676
1	110.735
1	118.963
1	120.604
1	121.459
1	144.047
1	144.105
1	144.164
1	150.312
1	150.329
1	150.392
1	163.921
1	163.975
1	164.001
1	165.354
1	172.62
1	173.651
1	175.739
1	183.409
1	191.657
1	191.773
1	191.866
1	192.161
1	192.195
1	195.415
1	201.549
1	206.483
1	206.572
1	209.448
1	210.429
1	211.268
1	211.307
1	211.351
1	211.377
1	211.894
1	211.986
1	211.999
1	212.038
1	215.11
1	229.236
1	229.244
1	229.265
1	229.277
1	229.284
1	229.382
1	229.397
1	229.722
1	257.206
1	257.876
1	258.308
1	258.346
1	258.354
1	258.369
1	258.386
1	258.437
1	258.471
1	258.55
1	266.938
1	268.225
1	268.257
1	276.705
1	278.309
1	278.41
1	278.529
1	278.612
1	278.772
1	279.752
1	279.85
1	296.402
1	301.977
1	301.992
1	302.609
1	302.619
1	302.643
1	302.656
1	302.672
1	302.685
1	302.781
1	305.789
1	305.823
1	305.833
1	305.908
1	305.949
1	305.954
1	306.32
1	308.438
1	309.759
1	328.488
1	330.059
1	331.382
1	335.144
1	335.38
1	335.438
1	338.421
1	338.487
1	338.562
1	338.89
1	340.842
1	349.342
1	349.461
1	351.147
1	351.173
1	355.306
1	360.31
1	360.37
1	371.674
1	371.73
1	372.585
1	372.635
1	375.076
1	375.105
1	375.12
1	375.851
1	375.901
1	376.314
1	376.362
1	376.37
1	376.376
1	376.393
1	379.062
1	388.579
1	388.866
1	388.95
1	390.314
1	390.339
1	390.348
1	390.38
1	390.403
1	390.425
1	390.438
1	390.517
1	390.532
1	391.438
1	393.821
1	397.315
1	397.383
1	397.397
1	402.061
1	402.408
1	406.162
1	406.639
1	406.938
1	420.501
1	420.542
1	420.556
1	422.397
1	429.488
1	429.534
1	430.076
1	430.96
1	430.99
1	431.015
1	437.448
1	442.271
1	459.391
1	459.485
1	468.006
1	468.014
1	468.029
1	468.037
1	468.044
1	475.587
1	479.161
1	479.193
1	489.531
1	509.984
1	510.021
1	510.049
1	510.295
1	510.354
1	510.373
1	510.419
1	510.432
1	510.446
1	510.487
1	510.508
1	510.518
1	510.626
1	510.671
1	510.758
1	510.825
1	510.865
1	510.939
1	511.233
1	522.409
1	527.745
1	536.123
1	536.14
1	536.32
1	537.121
1	542.569
1	548.032
1	556.021
1	556.32
1	556.467
1	556.484
1	574.127
1	577.171
1	587.396
1	587.42
1	587.462
1	587.496
1	588.565
1	588.584
1	588.616
1	596.133
1	598.436
1	599.747
1	599.912
1	599.923
1	608.174
1	608.236
1	619.788
1	620.583
1	620.606
1	622.972
1	623.049
1	625.991
1	633.959
1	637.99
1	642.403
1	651.939
1	652.005
1	664.192
1	664.235
1	664.276
1	666.341
1	666.839
1	666.964
1	687.48
1	690.765
1	690.801
1	698.175
1	701.333
1	701.769
1	701.78
1	722.11
1	724.059
1	724.086
1	724.73
1	724.786
1	728.755
1	728.947
1	728.962
1	729.265
1	729.278
1	729.956
1	730.015
1	730.043
1	730.09
1	730.598
2	6.042
2	6.144
2	6.19
2	6.214
2	6.226
2	6.232
2	6.253
2	6.628
2	6.659
2	6.721
2	6.74
2	6.749
2	11.854
2	12.634
2	12.713
2	12.724
2	12.845
2	15.614
2	21.398
2	21.546
2	21.554
2	21.827
2	21.849
2	21.875
2	21.891
2	21.899
2	22.056
2	27.307
2	27.321
2	29.4
2	29.41
2	29.418
2	35.8
2	35.913
2	35.94
2	36.092
2	36.225
2	36.265
2	36.288
2	36.301
2	36.377
2	36.386
2	36.458
2	36.478
2	36.512
2	36.524
2	36.84
2	36.905
2	37.077
2	37.104
2	37.121
2	37.161
2	37.215
2	46.052
2	52.329
2	56.863
2	56.9
2	56.97
2	58.157
2	60.767
2	62.414
2	62.52
2	62.581
2	62.64
2	62.647
2	62.659
2	62.677
2	62.717
2	62.728
2	62.755
2	62.814
2	62.84
2	63.322
2	63.416
2	63.595
2	63.611
2	64.567
2	64.578
2	64.587
2	64.592
2	64.63
2	64.657
2	64.675
2	64.758
2	71.71
2	71.752
2	74.42
2	74.502
2	74.628
2	74.634
2	74.65
2	74.667
2	74.7
2	74.707
2	74.716
2	74.748
2	74.803
2	74.819
2	74.895
2	74.914
2	74.93
2	74.938
2	74.976
2	86.126
2	87.931
2	87.963
2	88.256
2	97.748
2	99.872
2	101.104
2	101.209
2	101.487
2	101.554
2	103.17
2	103.198
2	103.228
2	104.908
2	104.978
2	116.095
2	116.49
2	116.597
2	116.611
2	118.635
2	118.66
2	118.668
2	118.75
2	119.684
2	121.317
2	123.815
2	124.363
2	124.432
2	124.446
2	124.814
2	134.675
2	143.327
2	143.585
2	143.696
2	143.908
2	144.049
2	144.059
2	144.078
2	144.113
2	144.928
2	145.848
2	145.856
2	150.375
2	151.044
2	151.101
2	151.12
2	153.505
2	156.546
2	156.747
2	156.769
2	156.781
2	157.419
2	157.986
2	165.099
2	165.384
2	165.423
2	165.431
2	165.446
2	165.454
2	165.485
2	165.516
2	167.852
2	167.889
2	167.939
2	167.95
2	168.123
2	168.143
2	170.832
2	175.447
2	175.566
2	179.223
2	179.381
2	179.626
2	180.067
2	180.195
2	180.241
2	180.781
2	180.823
2	181.564
2	181.573
2	181.598
2	181.61
2	181.614
2	181.67
2	181.723
2	181.817
2	182.976
2	182.995
2	183.005
2	183.015
2	183.027
2	183.037
2	183.228
2	183.237
2	183.251
2	183.257
2	183.268
2	183.282
2	183.299
2	183.408
2	183.446
2	183.453
2	183.473
2	183.496
2	183.533
2	183.551
2	183.565
2	183.574
2	183.597
2	183.61
2	183.652
2	186.552
2	186.603
2	186.669
2	186.778
2	186.79
2	187.975
2	191.163
2	191.291
2	191.497
2	211.87
2	212.598
2	217.195
2	217.263
2	217.322
2	217.404
2	219.034
2	219.101
2	220.215
2	222.309
2	222.319
2	222.366
2	222.376
2	222.405
2	222.452
2	224.025
2	227.107
2	229.108
2	229.136
2	229.209
2	229.227
2	229.558
2	229.605
2	229.681
2	229.701
2	229.726
2	229.745
2	229.821
2	233.592
2	233.599
2	236.324
2	236.333
2	236.345
2	236.367
2	240.6
2	241.435
2	241.481
2	241.518
2	241.8
2	245.021
2	245.038
2	245.046
2	245.052
2	245.063
2	245.075
2	245.082
2	245.108
2	245.14
2	245.156
2	245.278
2	247.043
2	247.051
2	247.06
2	247.095
2	247.106
2	252.408
2	254.587
2	257.227
2	257.245
2	264.7
2	267.2
2	270.946
2	270.969
2	270.978
2	270.991
2	271.013
2	271.026
2	271.661
2	273.288
2	275.008
2	276.78
2	285.538
2	292.134
2	292.159
2	292.247
2	292.273
2	292.339
2	292.702
2	296.367
2	296.867
2	301.348
2	302.05
2	303.412
2	304.331
2	304.407
2	307.319
2	307.362
2	309.17
2	309.181
2	309.214
2	309.23
2	309.246
2	309.308
2	312.569
2	313.227
2	318.405
2	318.537
2	318.637
2	318.724
2	318.73
2	328.182
2	328.218
2	333.806
2	333.818
2	333.849
2	333.902
2	334.174
2	334.213
2	334.221
2	334.42
2	334.453
2	339.703
2	347.285
2	347.375
2	347.692
2	348.025
2	349.432
2	354.929
2	355.604
2	355.671
2	355.976
2	356.184
2	356.196
2	356.617
2	359.287
2	362.074
2	362.558
2	362.666
2	363.068
2	363.522
2	363.551
2	364.631
2	369.994
2	373.381
2	373.408
2	375.439
2	375.447
2	375.466
2	375.474
2	375.488
2	379.24
2	379.256
2	379.285
2	379.291
2	379.307
2	379.349
2	381.181
2	392.419
2	395.852
2	395.915
2	396.947
2	397.235
2	397.296
2	397.359
2	397.373
2	397.419
2	406.032
2	406.161
2	406.179
2	406.205
2	406.214
2	406.226
2	406.238
2	406.535
2	406.556
2	407.128
2	410.083
2	410.109
2	410.151
2	410.53
2	410.544
2	415.866
2	416.196
2	416.224
2	416.234
2	416.257
2	418.324
2	419.951
2	420.986
2	421.012
2	421.065
2	423.552
2	425.666
2	427.823
2	430.268
2	430.349
2	430.44
2	430.458
2	440.105
2	440.113
2	440.125
2	440.146
2	447.375
2	447.402
2	447.525
2	450.699
2	451.615
2	451.675
2	452.027
2	452.032
2	452.038
2	452.141
2	452.167
2	453.23
2	453.261
2	458.125
2	458.717
2	459.414
2	459.434
2	459.467
2	463.991
2	464.897
2	465.362
2	466.187
2	466.577
2	466.863
2	473.087
2	473.134
2	473.155
2	473.164
2	473.182
2	475.965
2	477.107
2	477.657
2	477.67
2	477.679
2	477.844
2	477.858
2	477.872
2	477.888
2	477.927
2	479.715
2	482.694
2	482.982
2	484.054
2	484.09
2	484.19
2	488.582
2	494.537
2	494.849
2	511.094
2	512.174
2	512.316
2	512.361
2	512.48
2	512.994
2	513.293
2	513.333
2	513.59
2	519.123
2	522.338
2	524.002
2	524.732
2	525.235
2	525.388
2	527.794
2	530.38
2	533.203
2	533.213
2	533.313
2	533.449
2	534.559
2	534.597
2	539.389
2	540.569
2	543.719
2	543.747
2	544.448
2	544.456
2	544.485
2	544.551
2	544.56
2	544.571
2	544.602
2	544.611
2	544.621
2	544.697
2	549.095
2	550.585
2	550.597
2	550.608
2	551.3
2	551.337
2	551.368
2	551.895
2	552.218
2	555.181
2	559.466
2	559.879
2	565.7
2	565.785
2	567.74
2	569.017
2	569.322
2	573.205
2	573.279
2	574.044
2	577.214
2	580.873
2	581.033
2	581.059
2	581.087
2	581.103
2	581.112
2	583.337
2	587.37
2	587.39
2	587.398
2	587.439
2	587.455
2	587.475
2	587.486
2	592.151
2	592.166
2	593.215
2	597.523
2	599.443
2	602.769
2	602.802
2	603.121
2	604.686
2	610.074
2	610.105
2	610.11
2	610.119
2	610.141
2	612.206
2	612.348
2	614.091
2	614.281
2	618.844
2	622.107
2	622.124
2	622.153
2	622.187
2	627.444
2	628.381
2	628.934
2	629.024
2	629.04
2	629.045
2	629.056
2	629.085
2	629.093
2	629.109
2	631.136
2	632.854
2	636.699
2	637.327
2	637.832
2	637.933
2	637.946
2	637.961
2	637.987
2	638.029
2	638.037
2	639.028
2	640.819
2	640.843
2	640.904
2	641.439
2	658.568
2	661.028
2	661.06
2	661.083
2	662.266
2	663.359
2	664.458
2	673.668
2	673.724
2	673.745
2	673.751
2	673.807
2	687.734
2	687.76
2	688.065
2	688.771
2	688.792
2	689.443
2	689.553
2	694.479
2	694.592
2	695.268
2	698.215
2	698.23
2	701.339
2	701.393
2	702.001
2	702.034
2	702.068
2	702.079
2	708.217
2	713.198
2	713.227
2	713.498
2	713.509
2	713.522
2	713.53
2	713.539
2	714.876
2	714.941
2	714.97
2	723.449
2	726.145
2	726.725
2	726.734
2	726.877
2	726.936
2	727.011
2	727.813
2	728.488
2	728.52
3	69.68
3	69.689
3	84.381
3	158.598
3	158.613
3	158.619
3	158.644
3	258.573
3	276.605
3	276.697
3	329.35
3	329.371
3	350.02
3	350.048
3	350.061
3	370.586
3	393.914
3	395.815
3	401.948
3	402.762
3	423.624
3	426.902
3	426.922
3	426.974
3	448.861
3	451.548
3	451.8
3	451.805
3	465.35
3	465.371
3	465.399
3	470.159
3	504.477
3	512.159
3	513.598
3	528.511
3	528.67
3	528.687
3	532.951
3	547.941
3	547.988
3	558.307
3	562.829
3	562.848
3	562.857
3	569.397
3	569.454
3	574.088
3	574.123
3	574.13
3	689.452
3	689.458
3	689.469
3	689.639
3	705.351
3	707.402
4	0.033
4	0.088
4	0.126
4	0.568
4	1.292
4	1.391
4	1.533
4	2.115
4	2.244
4	2.387
4	2.468
4	3.422
4	4.281
4	4.37
4	4.485
4	4.565
4	4.802
4	5.208
4	5.713
4	5.778
4	6.495
4	6.569
4	6.655
4	6.887
4	6.984
4	7.049
4	7.176
4	7.514
4	7.701
4	8.41
4	8.512
4	8.589
4	8.624
4	8.736
4	8.77
4	9.015
4	9.131
4	9.211
4	9.506
4	9.887
4	10.439
4	10.679
4	10.811
4	10.861
4	10.921
4	11.622
4	11.721
4	11.766
4	12.415
4	12.468
4	12.854
4	12.914
4	12.944
4	13.678
4	13.735
4	13.785
4	14.396
4	14.782
4	14.894
4	14.944
4	15.026
4	15.193
4	15.281
4	16.509
4	16.781
4	16.853
4	16.894
4	17.514
4	17.561
4	17.59
4	17.625
4	17.692
4	18.432
4	18.625
4	18.863
4	18.946
4	19.624
4	20.035
4	20.153
4	20.218
4	20.26
4	20.358
4	20.401
4	20.513
4	21.345
4	21.951
4	21.995
4	22.063
4	22.153
4	22.948
4	22.986
4	23.053
4	23.1
4	23.221
4	23.315
4	24.142
4	24.282
4	24.32
4	24.378
4	25.654
4	25.789
4	26.113
4	26.21
4	26.255
4	26.427
4	26.586
4	27.268
4	27.358
4	27.405
4	27.493
4	28.139
4	28.209
4	28.299
4	29.244
4	29.338
4	29.57
4	29.671
4	30.277
4	30.312
4	30.366
4	30.433
4	30.982
4	31.073
4	32.048
4	32.272
4	32.802
4	32.901
4	33.516
4	33.691
4	33.729
4	34.642
4	34.755
4	35.586
4	35.649
4	35.706
4	35.764
4	36.967
4	37.035
4	37.057
4	37.081
4	37.174
4	37.285
4	37.807
4	38.191
4	38.344
4	38.42
4	38.482
4	39.235
4	39.563
4	39.586
4	39.622
4	39.766
4	39.799
4	39.919
4	40.398
4	40.625
4	40.684
4	40.718
4	41.645
4	41.781
4	42.268
4	42.3
4	42.371
4	42.416
4	42.487
4	43.789
4	43.859
4	43.902
4	43.937
4	44.944
4	45.077
4	45.127
4	45.16
4	45.63
4	45.838
4	45.973
4	46.835
4	46.919
4	46.965
4	47.032
4	47.157
4	47.366
4	48.154
4	48.859
4	48.921
4	48.953
4	48.982
4	49.091
4	50.234
4	50.748
4	50.887
4	50.985
4	51.02
4	51.141
4	51.558
4	52.258
4	52.397
4	52.479
4	52.501
4	52.614
4	52.681
4	52.896
4	53.558
4	53.593
4	54.084
4	54.299
4	54.834
4	54.899
4	55.52
4	56.313
4	56.79
4	56.922
4	56.962
4	57.51
4	57.786
4	58.705
4	58.755
4	58.808
4	58.896
4	58.991
4	59.024
4	59.606
4	59.638
4	59.686
4	59.868
4	59.959
4	60.053
4	60.395
4	61.268
4	61.393
4	61.441
4	61.477
4	62.406
4	62.603
4	63.384
4	63.419
4	63.468
4	63.505
4	63.581
4	63.664
4	64.341
4	64.387
4	64.426
4	64.473
4	64.505
4	64.598
4	64.661
4	64.696
4	64.839
4	64.897
4	65.09
4	65.87
4	65.922
4	65.971
4	66.01
4	66.903
4	67.046
4	67.15
4	67.783
4	68.185
4	68.548
4	68.655
4	68.695
4	68.757
4	68.92
4	69.499
4	69.878
4	70.404
4	70.499
4	70.573
4	70.648
4	71.18
4	71.266
4	71.415
4	72.29
4	72.368
4	72.438
4	72.516
4	72.568
4	72.663
4	73.216
4	73.485
4	73.738
4	74.322
4	74.355
4	74.413
4	74.57
4	74.744
4	75.738
4	76.237
4	76.428
4	76.571
4	76.641
4	76.703
4	76.861
4	76.91
4	78.038
4	78.136
4	78.178
4	78.228
4	78.32
4	78.634
4	78.813
4	79.024
4	79.767
4	79.867
4	79.926
4	80.029
4	80.08
4	80.956
4	81.017
4	81.129
4	81.887
4	82.175
4	82.216
4	82.237
4	82.269
4	82.421
4	83.025
4	83.112
4	83.158
4	83.209
4	83.858
4	84.081
4	84.108
4	84.233
4	84.283
4	84.389
4	84.839
4	84.903
4	84.988
4	85.681
4	85.73
4	85.792
4	85.855
4	85.879
4	85.922
4	86.055
4	86.896
4	87.038
4	87.246
4	87.961
4	88.031
4	88.078
4	88.148
4	88.836
4	88.972
4	89.034
4	89.114
4	89.256
4	89.894
4	90.146
4	90.228
4	90.271
4	90.303
4	91.035
4	91.063
4	91.094
4	92.063
4	92.125
4	92.158
4	92.35
4	92.5
4	93.116
4	93.185
4	93.258
4	93.301
4	94.339
4	94.435
4	94.493
4	94.601
4	94.7
4	94.75
4	95.638
4	95.732
4	96.212
4	96.29
4	96.326
4	96.398
4	97.134
4	97.201
4	97.264
4	97.31
4	98.834
4	98.906
4	99.017
4	99.107
4	99.186
4	99.217
4	99.457
4	99.524
4	100.546
4	100.709
4	100.864
4	101.529
4	101.696
4	101.793
4	101.894
4	101.968
4	102.067
4	102.208
4	102.311
4	102.666
4	103.197
4	103.246
4	103.33
4	103.406
4	103.439
4	104.189
4	104.241
4	104.275
4	105.045
4	105.1
4	106.073
4	106.162
4	106.231
4	106.265
4	106.325
4	107.392
4	107.436
4	107.515
4	107.558
4	107.728
4	108.316
4	108.394
4	108.475
4	108.654
4	108.693
4	108.763
4	109.642
4	109.762
4	109.825
4	109.888
4	110.7
4	110.733
4	110.786
4	110.827
4	110.914
4	111.652
4	111.717
4	111.752
4	111.839
4	111.866
4	111.977
4	112.045
4	112.119
4	112.271
4	112.406
4	112.618
4	112.795
4	112.875
4	113.064
4	113.141
4	113.206
4	114.076
4	114.202
4	114.346
4	114.379
4	114.777
4	114.811
4	114.842
4	114.942
4	115.039
4	115.312
4	116.167
4	116.247
4	116.455
4	117.394
4	117.541
4	117.6
4	117.644
4	118.346
4	118.399
4	118.46
4	119.097
4	119.133
4	119.166
4	119.204
4	119.336
4	120.637
4	120.746
4	120.801
4	120.865
4	121.671
4	121.985
4	122.096
4	122.139
4	122.177
4	122.208
4	122.298
4	122.947
4	123.011
4	123.054
4	123.08
4	123.13
4	123.298
4	123.49
4	124.261
4	124.932
4	125.058
